Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,dlPredict,dlResidual,drfPredict,drfResidual,gbmPredict,gbmResidual,glmPredict,glmResidual
775,3,1437548400000,6411,506,1,0,0,0,d,c,6970,12,2005,1,22,2011,"Jan,Apr,Jul,Oct",6527.460507610254,-116.46050761025435,6329.310439453125,81.68956054687533,6107.660063690095,303.33993630990517,5972.581832383876,438.41816761612426
778,3,1437548400000,4694,635,1,0,0,0,a,a,340,6,2003,1,40,2014,"Jan,Apr,Jul,Oct",5048.327069586168,-354.32706958616836,4789.545458984375,-95.54545898437482,5348.209942631012,-654.2099426310124,6024.126205928595,-1330.1262059285946
779,3,1437548400000,5002,510,1,0,0,1,a,a,16990,4,2004,0,,,,3878.6475739131715,1123.3524260868285,4476.448334960937,525.5516650390628,4512.158076755291,489.8419232447086,6236.3401935742295,-1234.3401935742295
783,3,1437548400000,5838,587,1,0,0,1,d,c,15490,,,0,,,,5471.905583197217,366.0944168027827,5810.389267578125,27.610732421874673,6159.044893003589,-321.0448930035891,6503.071573231049,-665.0715732310491
786,3,1437548400000,2188,393,1,0,0,1,a,a,290,11,2006,1,5,2013,"Feb,May,Aug,Nov",2453.3607376505925,-265.36073765059245,2884.3,-696.3000000000002,3135.181513838059,-947.1815138380589,5817.296695768688,-3629.2966957686876
787,3,1437548400000,8478,942,1,0,0,1,c,c,3210,6,2009,0,,,,7502.7964508495315,975.2035491504685,8158.548662109375,319.4513378906249,8246.674384392387,231.32561560761314,6990.686887611024,1487.3131123889762
791,3,1437548400000,5938,693,1,0,0,1,a,a,5950,4,2007,0,,,,5856.251319298239,81.74868070176126,6390.990478515625,-452.990478515625,5990.539654828197,-52.539654828196944,6484.13623476174,-546.1362347617396
795,3,1437548400000,3150,367,1,0,0,1,d,a,510,,,1,35,2010,"Mar,Jun,Sept,Dec",3455.774584121264,-305.77458412126407,3565.965712890625,-415.9657128906251,3788.577157549149,-638.577157549149,5925.693983914971,-2775.693983914971
799,3,1437548400000,7956,747,1,0,0,1,a,c,2700,,,0,,,,6639.945978532642,1316.0540214673583,7322.240068359375,633.7599316406249,6746.1114828955,1209.8885171045004,6666.9132431662,1289.0867568337999
801,3,1437548400000,4282,421,1,0,0,1,d,a,48330,4,2013,0,,,,4133.317072818246,148.68292718175417,4536.530771484375,-254.53077148437478,4237.631626717335,44.368373282664834,6241.20033505332,-1959.2003350533196
803,3,1437548400000,4698,400,1,0,0,0,d,a,1760,,,1,10,2014,"Mar,Jun,Sept,Dec",4218.444228585012,479.55577141498816,4460.490869140625,237.50913085937464,4254.515162042862,443.48483795713764,5628.139632626931,-930.1396326269314
804,3,1437548400000,3725,345,1,0,0,0,c,c,2100,,,1,1,2013,"Jan,Apr,Jul,Oct",3214.2050002381443,510.7949997618557,3309.82,415.17999999999984,3494.1175666372837,230.88243336271626,5650.551996312075,-1925.551996312075
814,3,1437548400000,5994,539,1,0,0,1,d,c,24530,7,2013,0,,,,5251.6046918508755,742.3953081491245,5556.270244140625,437.72975585937456,5450.333871103412,543.6661288965879,6460.582516459108,-466.58251645910786
823,3,1437548400000,5114,491,1,0,0,1,a,c,16210,11,2010,0,,,,5057.917505008137,56.082494991863314,5035.075234375,78.92476562499996,4479.21824299503,634.7817570049701,6301.777665432368,-1187.777665432368
836,3,1437548400000,5315,609,1,0,0,1,a,a,2720,9,2012,0,,,,5512.4375590573445,-197.43755905734452,5186.41630859375,128.58369140625018,5233.32535085786,81.67464914213997,6328.167026199633,-1013.1670261996333
837,3,1437548400000,3693,485,1,0,0,0,a,c,14600,4,2015,0,,,,3946.9045638088014,-253.9045638088014,4437.9044140625,-744.9044140625001,4695.104073397404,-1002.1040733974041,6060.230613780266,-2367.230613780266
839,3,1437548400000,2775,441,1,0,0,1,c,a,240,1,2015,0,,,,3511.636878501413,-736.6368785014129,3369.6538916015625,-594.6538916015625,3322.0773405354084,-547.0773405354084,6122.106904761051,-3347.106904761051
840,3,1437548400000,6156,984,1,0,0,0,a,a,1070,9,2009,0,,,,7145.485053903473,-989.4850539034733,7062.5366796875,-906.5366796874996,7536.835136934704,-1380.8351369347038,6629.868005872733,-473.8680058727332
842,3,1437548400000,15043,909,1,0,0,0,d,c,1200,11,2007,0,,,,11226.268647102943,3816.731352897057,10789.975341796875,4253.024658203125,9783.914836927837,5259.085163072163,6670.904385294591,8372.09561470541
844,3,1437548400000,3001,370,1,0,0,1,a,a,2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",3438.50368884182,-437.5036888418199,3298.181669921875,-297.1816699218748,3378.8965267460408,-377.89652674604076,5845.7702711420425,-2844.7702711420425
846,3,1437548400000,6777,678,1,0,0,1,a,c,8860,4,2004,1,37,2009,"Jan,Apr,Jul,Oct",7605.384462342474,-828.3844623424739,7082.255,-305.2550000000001,7344.752487815505,-567.7524878155054,6543.402927679737,233.59707232026267
854,3,1437548400000,4265,469,1,0,0,1,c,a,4770,,,1,13,2010,"Jan,Apr,Jul,Oct",4209.842007313286,55.15799268671435,4490.69087890625,-225.69087890624996,4561.419370344429,-296.4193703444289,6036.844469365082,-1771.8444693650817
856,3,1437548400000,5796,802,1,0,0,1,a,a,3020,2,2010,0,,,,6095.244890679676,-299.24489067967625,6111.232958984375,-315.2329589843748,6672.402937568313,-876.4029375683131,6651.339792274608,-855.339792274608
861,3,1437548400000,3755,542,1,0,0,0,c,c,740,,,1,14,2013,"Mar,Jun,Sept,Dec",3983.49538463425,-228.49538463425006,3989.27828125,-234.27828124999996,4580.378443173653,-825.3784431736531,5959.307877798477,-2204.3078777984774
864,3,1437548400000,3613,600,1,0,0,0,a,a,1020,10,2012,1,45,2009,"Feb,May,Aug,Nov",4905.613777785087,-1292.6137777850872,4267.4525,-654.4525000000003,5020.290800265557,-1407.2908002655568,6003.883298084489,-2390.883298084489
869,3,1437548400000,4119,638,1,0,0,1,c,a,230,10,2001,1,14,2011,"Jan,Apr,Jul,Oct",3900.310660519257,218.689339480743,4429.35,-310.35000000000036,4579.257647446877,-460.25764744687694,6256.672295671102,-2137.672295671102
885,3,1437548400000,4836,681,1,0,0,1,a,a,480,12,2005,0,,,,4679.48367904239,156.51632095761033,5127.410458984375,-291.4104589843746,5048.279370471424,-212.27937047142404,6412.361823647196,-1576.3618236471957
886,3,1437548400000,4869,472,1,0,0,1,a,c,12430,10,2004,0,,,,5142.060234447462,-273.0602344474619,4511.87091796875,357.1290820312497,4473.975151173359,395.02484882664066,6260.976670934149,-1391.9766709341493
888,3,1437548400000,6090,573,1,0,0,1,d,a,4450,6,2012,1,35,2012,"Mar,Jun,Sept,Dec",6144.332168945835,-54.33216894583529,5946.37,143.6300000000001,6055.2375878464045,34.762412153595506,6240.515285510657,-150.51528551065712
893,3,1437548400000,5620,735,1,0,0,0,a,a,130,,,1,1,2013,"Jan,Apr,Jul,Oct",5390.221584363096,229.77841563690436,5569.4435546875,50.55644531249982,5345.447511247879,274.55248875212055,6093.669935480313,-473.66993548031314
900,3,1437548400000,4807,472,1,0,0,0,a,a,3920,4,2005,1,40,2014,"Jan,Apr,Jul,Oct",4794.454827830502,12.545172169498073,4629.466669921875,177.5333300781249,4649.49154882837,157.50845117163044,5795.41163672274,-988.4116367227398
904,3,1437548400000,4681,397,1,0,0,0,d,c,570,7,2013,1,14,2011,"Jan,Apr,Jul,Oct",4645.195348596477,35.80465140352317,4413.446567382813,267.55343261718735,4250.951821080929,430.0481789190708,5795.908853797533,-1114.908853797533
905,3,1437548400000,5267,876,1,0,0,1,a,a,90,6,2014,0,,,,6048.090288163274,-781.0902881632737,5809.40669921875,-542.40669921875,6285.2175415079655,-1018.2175415079655,6740.135531269421,-1473.1355312694213
907,3,1437548400000,5354,727,1,0,0,1,a,c,250,,,0,,,,5547.424573441675,-193.42457344167542,5597.710864257812,-243.71086425781232,5607.769305757767,-253.76930575776714,6627.940537094895,-1273.9405370948953
909,3,1437548400000,14708,1196,1,0,0,0,a,c,1680,,,1,45,2009,"Feb,May,Aug,Nov",13207.398898634325,1500.6011013656753,14006.1946484375,701.8053515624997,12919.85092215944,1788.1490778405605,7044.54580535469,7663.45419464531
911,3,1437548400000,7794,712,1,0,0,1,a,c,16490,,,0,,,,6393.440128934279,1400.5598710657214,6923.135439453125,870.8645605468746,6431.623486198074,1362.3765138019262,6652.95529153783,1141.04470846217
919,3,1437548400000,4614,597,1,0,0,0,a,a,2620,,,1,45,2009,"Feb,May,Aug,Nov",5367.961823221485,-753.9618232214852,5049.881669921875,-435.8816699218751,5535.16347978223,-921.1634797822298,6012.883798280411,-1398.8837982804107
922,3,1437548400000,5334,528,1,0,0,1,d,a,2110,3,2006,0,,,,5122.101843874021,211.89815612597886,5319.114375,14.88562499999989,4993.61957553733,340.3804244626699,6265.477229441138,-931.4772294411378
924,3,1437548400000,3738,367,1,0,0,1,a,a,6420,4,2011,1,1,2012,"Jan,Apr,Jul,Oct",3836.338912640338,-98.3389126403381,3718.66,19.340000000000146,3673.694890908486,64.30510909151417,5837.959044929128,-2099.959044929128
926,3,1437548400000,5475,438,1,0,0,1,d,c,5150,3,2011,1,13,2010,"Jan,Apr,Jul,Oct",5007.527537315935,467.47246268406525,5069.59,405.40999999999985,4991.617477169781,483.3825228302194,6155.175833210233,-680.1758332102327
933,3,1437548400000,5564,733,1,0,0,1,a,c,6270,2,2005,0,,,,6378.435541357707,-814.4355413577068,6478.46607421875,-914.4660742187498,6658.775004066116,-1094.7750040661158,6674.7083994296845,-1110.7083994296845
935,3,1437548400000,4487,475,1,0,0,1,a,c,22350,6,2010,0,,,,3867.2630402041323,619.7369597958677,4383.929252929687,103.07074707031279,4297.757068983799,189.2429310162006,6315.909987926745,-1828.909987926745
948,3,1437548400000,7695,2374,1,0,0,0,b,b,1430,,,0,,,,8731.82865454055,-1036.82865454055,9344.07955078125,-1649.0795507812509,9643.051609806305,-1948.0516098063054,8847.512042794144,-1152.5120427941438
956,3,1437548400000,2518,367,1,0,0,1,a,a,2330,10,2014,1,18,2011,"Feb,May,Aug,Nov",3562.7897992222706,-1044.7897992222706,3167.485,-649.4850000000001,3384.9947609226765,-866.9947609226765,5837.805790799204,-3319.8057907992043
967,3,1437548400000,5785,649,1,0,0,1,a,c,3560,9,2013,1,36,2013,"Jan,Apr,Jul,Oct",6753.18623465561,-968.18623465561,5825.527197265625,-40.527197265624636,6262.5594024430575,-477.5594024430575,6431.034667945205,-646.034667945205
974,3,1437548400000,10573,1464,1,0,0,0,a,a,150,3,2011,1,40,2014,"Jan,Apr,Jul,Oct",11208.911754785193,-635.9117547851929,10658.68,-85.68000000000029,10924.252886347062,-351.2528863470616,7300.801767917001,3272.1982320829993
976,3,1437548400000,5484,617,1,0,0,1,a,a,4180,,,0,,,,5791.198879697768,-307.19887969776755,5506.3821875,-22.382187500000327,5484.027293301708,-0.027293301707686624,6348.0873303291155,-864.0873303291155
978,3,1437548400000,5722,775,1,0,0,1,c,c,3890,,,0,,,,6243.9239248360345,-521.9239248360345,7226.1602734375,-1504.1602734375,6757.427356399185,-1035.4273563991846,6730.639183581778,-1008.6391835817776
983,3,1437548400000,6782,978,1,0,0,1,a,a,40,3,2014,1,1,2014,"Jan,Apr,Jul,Oct",7552.799714972168,-770.7997149721677,6663.07095703125,118.92904296874985,7109.58936395455,-327.5893639545502,6737.383272448467,44.616727551532676
985,3,1437548400000,6683,641,1,0,0,0,c,c,490,5,2007,1,13,2010,"Jan,Apr,Jul,Oct",6624.903063394754,58.0969366052459,6083.98,599.0200000000004,5669.718135855681,1013.2818641443191,6154.549628345441,528.4503716545587
986,3,1437548400000,3735,533,1,0,0,1,a,a,620,10,2014,1,18,2014,"Feb,May,Aug,Nov",4817.552081914166,-1082.5520819141657,3669.7153369140624,65.28466308593761,4262.830570600516,-527.8305706005158,6059.625172375818,-2324.625172375818
995,3,1437548400000,6851,580,1,0,0,1,d,a,6560,12,2013,0,,,,6585.304473244704,265.69552675529576,6526.540771484375,324.459228515625,5878.864418066627,972.135581933373,6322.694215801108,528.3057841988921
1007,3,1437548400000,5096,649,1,0,0,1,c,c,4180,9,2012,0,,,,5428.16367890795,-332.16367890795027,5593.40943359375,-497.4094335937498,5967.50164220441,-871.50164220441,6534.32766823651,-1438.3276682365104
1014,3,1437548400000,8065,909,1,0,0,1,a,c,210,,,1,31,2013,"Jan,Apr,Jul,Oct",7177.647425387127,887.3525746128726,6857.17689453125,1207.8231054687503,6960.071079156882,1104.9289208431182,6809.242523970286,1255.7574760297139
1015,3,1437548400000,4840,417,1,0,0,0,d,c,9910,12,2010,1,9,2011,"Mar,Jun,Sept,Dec",5496.904796574081,-656.904796574081,5249.317998046875,-409.3179980468749,5066.4886248023795,-226.4886248023795,5802.024684987555,-962.0246849875548
1016,3,1437548400000,3596,385,1,0,0,1,c,c,550,,,1,35,2010,"Mar,Jun,Sept,Dec",3864.5683555118594,-268.5683555118594,3881.514140625,-285.514140625,3723.629456542021,-127.62945654202122,6051.992984990618,-2455.9929849906184
1023,3,1437548400000,4224,408,1,0,0,1,c,a,3740,2,2002,1,14,2011,"Jan,Apr,Jul,Oct",3704.6189572056164,519.3810427943836,3793.0235693359373,430.9764306640627,3557.6847348730626,666.3152651269374,5950.829807211878,-1726.8298072118778
1031,3,1437548400000,3444,318,1,0,0,1,d,a,590,5,2001,0,,,,3604.6730686088235,-160.67306860882354,3823.5600830078124,-379.5600830078124,3290.060433052069,153.93956694793087,5927.953640469554,-2483.9536404695536
1034,3,1437548400000,4521,517,1,0,0,1,a,a,13750,4,2015,0,,,,4615.424224291993,-94.42422429199269,4619.3023291015625,-98.30232910156246,4638.582660726792,-117.5826607267918,6242.232805485022,-1721.2328054850223
1035,3,1437548400000,3516,427,1,0,0,1,a,a,27150,,,0,,,,3171.3133843880587,344.6866156119413,3962.8928759765627,-446.89287597656266,3965.3303220193447,-449.33032201934475,6126.106824582297,-2610.106824582297
1039,3,1437548400000,6537,899,1,0,0,1,a,c,70,6,1990,1,22,2012,"Mar,Jun,Sept,Dec",7058.95538400425,-521.9553840042499,6893.20666015625,-356.2066601562501,7137.739867828375,-600.7398678283753,6758.177142099419,-221.17714209941914
1042,3,1437548400000,2895,421,1,0,0,1,a,a,3440,,,1,31,2013,"Feb,May,Aug,Nov",3701.767073600978,-806.7670736009782,3482.8733349609374,-587.8733349609374,3865.964842252022,-970.9648422520222,5942.583404057223,-3047.5834040572227
1052,3,1437548400000,6068,645,1,0,0,1,a,c,5080,,,1,31,2013,"Feb,May,Aug,Nov",6279.611390165436,-211.6113901654362,5766.381669921875,301.6183300781249,6204.818995453006,-136.8189954530062,6411.266457389138,-343.26645738913794
1053,3,1437548400000,6931,914,1,0,0,0,a,a,1710,7,2015,0,,,,7915.365509873006,-984.365509873006,7051.97146484375,-120.97146484375025,7340.691859289593,-409.6918592895927,6535.695997451519,395.30400254848064
1055,3,1437548400000,5297,753,1,0,0,1,c,a,1980,4,2009,0,,,,6017.960232901192,-720.9602329011923,5468.715029296875,-171.7150292968754,6088.62331560213,-791.6233156021299,6581.714699765202,-1284.7146997652017
1057,3,1437548400000,3765,443,1,0,0,1,d,c,3230,11,2011,0,,,,4425.590689899241,-660.5906898992407,4456.31001953125,-691.31001953125,4576.0132719795765,-811.0132719795765,6229.943141007709,-2464.9431410077086
1060,3,1437548400000,6172,711,1,0,0,1,a,c,3430,,,1,31,2013,"Feb,May,Aug,Nov",6550.732321589193,-378.7323215891929,5892.567861328125,279.4321386718748,6523.278255916721,-351.2782559167208,6506.682974758296,-334.68297475829604
1063,3,1437548400000,3426,432,1,0,0,1,a,c,6250,,,0,,,,4409.230373521656,-983.2303735216556,3688.8796533203126,-262.8796533203126,4106.491574935204,-680.491574935204,6195.039400105772,-2769.039400105772
1064,3,1437548400000,8328,880,1,0,0,1,a,c,420,,,0,,,,7224.011980678738,1103.988019321262,7698.65267578125,629.3473242187501,6951.218894496149,1376.781105503851,6859.203881807887,1468.7961181921128
1066,3,1437548400000,7311,794,1,0,0,1,a,a,3350,,,0,,,,6807.47353245727,503.52646754272973,6740.046162109375,570.9538378906254,6940.193145550376,370.80685444962364,6613.730379786721,697.2696202132793
1068,3,1437548400000,3479,249,1,0,0,0,d,c,5010,,,1,5,2013,"Jan,Apr,Jul,Oct",3367.121229834762,111.87877016523817,3413.605,65.39499999999998,3036.202359370476,442.7976406295238,5540.60762780215,-2061.60762780215
1069,3,1437548400000,6096,888,1,0,0,1,a,c,18050,,,1,14,2011,"Jan,Apr,Jul,Oct",6869.147692426195,-773.1476924261951,7513.960869140625,-1417.9608691406247,8061.057503081447,-1965.057503081447,6807.884069284366,-711.884069284366
1070,3,1437548400000,5485,693,1,0,0,0,c,c,400,10,2008,0,,,,4990.848855423932,494.15114457606796,5670.384296875,-185.38429687499956,5696.914062872118,-211.91406287211794,6320.531501952704,-835.5315019527043
1071,3,1437548400000,4705,625,1,0,0,1,a,a,820,3,2012,1,35,2012,"Mar,Jun,Sept,Dec",5435.947423710629,-730.9474237106288,4803.39119140625,-98.39119140625007,4996.589516810662,-291.58951681066173,6278.092857220705,-1573.092857220705
1072,3,1437548400000,5620,573,1,0,0,1,a,c,5380,8,2015,1,5,2010,"Feb,May,Aug,Nov",6857.614838109421,-1237.6148381094208,5744.345,-124.34500000000025,5810.950593448764,-190.95059344876427,6270.613273649389,-650.6132736493892
1075,3,1437548400000,10374,970,1,0,0,1,a,c,1410,10,2013,0,,,,9132.662496269742,1241.3375037302576,8796.586689453125,1577.4133105468754,8278.586567684597,2095.413432315403,6990.065787211206,3383.934212788794
1080,3,1437548400000,7883,709,1,0,0,0,a,a,2410,,,1,40,2014,"Jan,Apr,Jul,Oct",7759.211072265825,123.78892773417465,7430.8677734375,452.13222656250036,6989.818790293819,893.1812097061811,6137.677553287998,1745.3224467120017
1085,3,1437548400000,5637,611,1,0,0,1,c,a,4030,2,2015,0,,,,5532.768510371744,104.23148962825599,5691.397529296875,-54.39752929687529,5214.149184323436,422.8508156765638,6384.451111841889,-747.4511118418886
1097,3,1437548400000,9991,2866,1,0,0,0,b,b,720,3,2002,0,,,,10025.085586834917,-34.085586834917194,10903.5959765625,-912.5959765624993,12052.57565357495,-2061.5756535749497,9605.565576753434,385.43442324656644
1102,3,1437548400000,4656,486,1,0,0,0,a,a,850,11,2012,1,40,2014,"Jan,Apr,Jul,Oct",5575.683601009267,-919.6836010092666,4372.5157080078125,283.48429199218754,4853.491562895066,-197.49156289506573,5779.772229438735,-1123.772229438735
1107,3,1437548400000,4797,560,1,0,0,0,a,a,1400,6,2012,1,13,2010,"Jan,Apr,Jul,Oct",5180.495865228184,-383.4958652281839,4401.05,395.9499999999998,4826.3692981522145,-29.36929815221447,5888.667106512585,-1091.6671065125847
1115,3,1437548400000,5342,382,1,0,0,0,d,c,5350,,,1,22,2012,"Mar,Jun,Sept,Dec",4423.913691453973,918.0863085460269,4958.91,383.09000000000015,4773.976197890526,568.0238021094738,5774.553258425527,-432.553258425527
1,2,1437462000000,3558,469,1,0,0,0,c,a,1270,9,2008,0,,,,3661.316972839325,-103.31697283932499,3969.6754931640626,-411.6754931640626,4153.205079130417,-595.2050791304173,6000.93637621653,-2442.9363762165303
4,2,1437462000000,9176,1149,1,0,0,1,c,c,620,9,2009,0,,,,8056.163243289934,1119.8367567100659,8780.853447265625,395.1465527343753,8779.28180657286,396.71819342713934,7418.765839772124,1757.2341602278757
6,2,1437462000000,3720,494,1,0,0,1,a,a,310,12,2013,0,,,,3819.200514777721,-99.20051477772085,4186.328901367187,-466.3289013671874,3766.795688442475,-46.795688442474784,6268.347581765527,-2548.347581765527
7,2,1437462000000,9169,1118,1,0,0,1,a,c,24000,4,2013,0,,,,9050.26698186789,118.73301813211037,9334.00126953125,-165.00126953125073,9343.350551239735,-174.35055123973507,7445.3030371096975,1723.6969628903025
11,2,1437462000000,6315,932,1,0,0,1,a,c,960,11,2011,1,1,2012,"Jan,Apr,Jul,Oct",7141.117488558839,-826.1174885588389,6644.294501953125,-329.2945019531253,7226.061994656509,-911.0619946565093,6909.555223250005,-594.5552232500049
12,2,1437462000000,6314,813,1,0,0,1,a,c,1070,,,1,13,2010,"Jan,Apr,Jul,Oct",7010.819141540692,-696.8191415406918,6469.01400390625,-155.01400390624985,6806.733986548668,-492.7339865486683,6787.239583479415,-473.23958347941516
13,2,1437462000000,3080,248,1,0,0,0,d,a,310,,,1,45,2009,"Feb,May,Aug,Nov",3516.1965174076727,-436.1965174076727,3279.156669921875,-199.15666992187516,2751.2145228009285,328.78547719907147,5652.329709832848,-2572.3297098328476
14,2,1437462000000,4518,555,1,0,0,1,a,a,1300,3,2014,1,40,2011,"Jan,Apr,Jul,Oct",4575.070886028767,-57.070886028766836,4640.43,-122.43000000000029,4738.983659796006,-220.98365979600567,6346.772703742987,-1828.7727037429868
